dataset,location,year,month,day,date,data_quality,max_temp_c,max_temp_flag,min_temp_c,min_temp_flag,mean_temp_c,mean_temp_flag,heat_deg_days_c,heat_deg_days_flag,cool_deg_days_c,cool_deg_days_flag,total_rain_mm,total_rain_flag,total_snow_cm,total_snow_flag,total_precip_mm,total_precip_flag,snow_on_grnd_cm,snow_on_grnd_flag,dir_of_max_gust_10s_deg,dir_of_max_gust_flag,spd_of_max_gust_km_h,spd_of_max_gust_flag,season,lessons,promotion
ec_climate_daily,LA MACAZA QC 5599,2015,4,20,2015-04-20,NA,9,NA,-2,NA,3.5,NA,14.5,NA,0,NA,16,NA,0,NA,16,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,4,21,2015-04-21,NA,8,NA,5,NA,6.5,NA,11.5,NA,0,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,4,22,2015-04-22,NA,7,NA,-1,NA,3,NA,15,NA,0,NA,5,NA,0,NA,5,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,4,23,2015-04-23,NA,4,NA,-1,NA,1.5,NA,16.5,NA,0,NA,3.6,NA,0,T,3.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,4,24,2015-04-24,NA,2,NA,-2,NA,0,NA,18,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,4,25,2015-04-25,NA,12,NA,-1,NA,5.5,NA,12.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,4,26,2015-04-26,NA,10,NA,-1,NA,4.5,NA,13.5,NA,0,NA,2.4,NA,0,NA,2.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,4,27,2015-04-27,NA,16,NA,1,NA,8.5,NA,9.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,4,28,2015-04-28,NA,20,NA,-1,NA,9.5,NA,8.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,4,29,2015-04-29,NA,21,NA,-2,NA,9.5,NA,8.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,4,30,2015-04-30,NA,19,NA,0,NA,9.5,NA,8.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,1,2015-05-01,NA,21,NA,4,NA,12.5,NA,5.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,2,2015-05-02,NA,23,NA,-1,NA,11,NA,7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,3,2015-05-03,NA,26,NA,3,NA,14.5,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,4,2015-05-04,NA,27,NA,5,NA,16,NA,2,NA,0,NA,13,NA,0,NA,13,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,5,2015-05-05,NA,NA,M,2,NA,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,6,2015-05-06,NA,NA,M,-1,NA,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,7,2015-05-07,NA,28,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,8,2015-05-08,NA,30,NA,5,NA,17.5,NA,0.5,NA,0,NA,2,NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,9,2015-05-09,NA,25,NA,13,NA,19,NA,0,NA,1,NA,23,NA,0,NA,23,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,10,2015-05-10,NA,17,NA,NA,M,NA,M,NA,M,NA,M,11,NA,0,NA,11,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,11,2015-05-11,NA,12,NA,6,NA,9,NA,9,NA,0,NA,10,NA,0,NA,10,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,12,2015-05-12,NA,NA,M,6,NA,NA,M,NA,M,NA,M,2.6,NA,0,NA,2.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,13,2015-05-13,NA,16,NA,3,NA,9.5,NA,8.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,14,2015-05-14,NA,20,NA,-3,NA,8.5,NA,9.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,15,2015-05-15,NA,21.5,NA,-1,NA,10.3,NA,7.7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,16,2015-05-16,NA,17.5,NA,NA,M,NA,M,NA,M,NA,M,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,17,2015-05-17,NA,25,NA,7,NA,16,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,18,2015-05-18,NA,27,NA,5,NA,16,NA,2,NA,0,NA,7.4,NA,0,NA,7.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,19,2015-05-19,NA,NA,M,15,NA,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,20,2015-05-20,NA,NA,M,2,NA,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,21,2015-05-21,NA,19,NA,2,NA,10.5,NA,7.5,NA,0,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,22,2015-05-22,NA,9,NA,2,NA,5.5,NA,12.5,NA,0,NA,0.8,NA,0,NA,0.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,23,2015-05-23,NA,16,NA,-2,NA,7,NA,11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,24,2015-05-24,NA,26,NA,2,NA,14,NA,4,NA,0,NA,0.4,NA,0,NA,0.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,25,2015-05-25,NA,19,NA,8,NA,13.5,NA,4.5,NA,0,NA,17.4,NA,0,NA,17.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,26,2015-05-26,NA,28,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,27,2015-05-27,NA,NA,M,13,NA,NA,M,NA,M,NA,M,4,NA,0,NA,4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,28,2015-05-28,NA,21,NA,14,NA,17.5,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,29,2015-05-29,NA,25,NA,NA,M,NA,M,NA,M,NA,M,2.2,NA,0,NA,2.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,30,2015-05-30,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,5,31,2015-05-31,NA,17,NA,5,NA,11,NA,7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,1,2015-06-01,NA,20,NA,3,NA,11.5,NA,6.5,NA,0,NA,5,NA,0,NA,5,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,2,2015-06-02,NA,15,NA,7,NA,11,NA,7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,3,2015-06-03,NA,21,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,4,2015-06-04,NA,26,NA,4,NA,15,NA,3,NA,0,NA,2.2,NA,0,NA,2.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,5,2015-06-05,NA,NA,M,10,NA,NA,M,NA,M,NA,M,2,NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,6,2015-06-06,NA,20,NA,1,NA,10.5,NA,7.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,7,2015-06-07,NA,20,NA,0,NA,10,NA,8,NA,0,NA,16.4,NA,0,NA,16.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,8,2015-06-08,NA,NA,M,NA,M,NA,M,NA,M,NA,M,5,NA,0,NA,5,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,9,2015-06-09,NA,21,NA,13,NA,17,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,10,2015-06-10,NA,24,NA,10,NA,17,NA,1,NA,0,NA,3.4,NA,0,NA,3.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,11,2015-06-11,NA,23,NA,15,NA,19,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,12,2015-06-12,NA,22,NA,NA,M,NA,M,NA,M,NA,M,3,NA,0,NA,3,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,13,2015-06-13,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,14,2015-06-14,NA,25,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,15,2015-06-15,NA,27,NA,NA,M,NA,M,NA,M,NA,M,4,NA,0,NA,4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,16,2015-06-16,NA,24,NA,15,NA,19.5,NA,0,NA,1.5,NA,8,NA,0,NA,8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,17,2015-06-17,NA,22,NA,4,NA,13,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,18,2015-06-18,NA,26,NA,9,NA,17.5,NA,0.5,NA,0,NA,5,NA,0,NA,5,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,19,2015-06-19,NA,20,NA,6,NA,13,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,20,2015-06-20,NA,23,NA,4,NA,13.5,NA,4.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,21,2015-06-21,NA,27,NA,12,NA,19.5,NA,0,NA,1.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,22,2015-06-22,NA,27,NA,11,NA,19,NA,0,NA,1,NA,3,NA,0,NA,3,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,23,2015-06-23,NA,25,NA,16,NA,20.5,NA,0,NA,2.5,NA,2,NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,24,2015-06-24,NA,22,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,25,2015-06-25,NA,22,NA,4,NA,13,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,26,2015-06-26,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,27,2015-06-27,NA,24,NA,NA,M,NA,M,NA,M,NA,M,1.1,NA,0,NA,1.1,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,28,2015-06-28,NA,17,NA,12,NA,14.5,NA,3.5,NA,0,NA,4,NA,0,NA,4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,29,2015-06-29,NA,21,NA,9,NA,15,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,6,30,2015-06-30,NA,26,NA,9,NA,17.5,NA,0.5,NA,0,NA,5,NA,0,NA,5,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,1,2015-07-01,NA,20,NA,14,NA,17,NA,1,NA,0,NA,15,NA,0,NA,15,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,2,2015-07-02,NA,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,3,2015-07-03,NA,25,NA,5,NA,15,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,4,2015-07-04,NA,25,NA,9,NA,17,NA,1,NA,0,NA,1.6,NA,0,NA,1.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,5,2015-07-05,NA,25,NA,12,NA,18.5,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,6,2015-07-06,NA,28,NA,10,NA,19,NA,0,NA,1,NA,5.2,NA,0,NA,5.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,7,2015-07-07,NA,29,NA,14,NA,21.5,NA,0,NA,3.5,NA,16.4,NA,0,NA,16.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,8,2015-07-08,NA,25,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,9,2015-07-09,NA,24,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,10,2015-07-10,NA,28,NA,10,NA,19,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,11,2015-07-11,NA,29,NA,11,NA,20,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,12,2015-07-12,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,13,2015-07-13,NA,30,NA,14,NA,22,NA,0,NA,4,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,14,2015-07-14,NA,28,NA,15,NA,21.5,NA,0,NA,3.5,NA,8.2,NA,0,NA,8.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,15,2015-07-15,NA,NA,M,7,NA,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,16,2015-07-16,NA,24,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,17,2015-07-17,NA,24,NA,5,NA,14.5,NA,3.5,NA,0,NA,8.6,NA,0,NA,8.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,18,2015-07-18,NA,24,NA,15,NA,19.5,NA,0,NA,1.5,NA,9.4,NA,0,NA,9.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,19,2015-07-19,NA,29,NA,NA,M,NA,M,NA,M,NA,M,1.6,NA,0,NA,1.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,20,2015-07-20,NA,28,NA,14,NA,21,NA,0,NA,3,NA,2.8,NA,0,NA,2.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,21,2015-07-21,NA,25,NA,16,NA,20.5,NA,0,NA,2.5,NA,14,NA,0,NA,14,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,22,2015-07-22,NA,20,NA,10,NA,15,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,23,2015-07-23,NA,23,NA,14,NA,18.5,NA,0,NA,0.5,NA,1.8,NA,0,NA,1.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,24,2015-07-24,NA,24,NA,12,NA,18,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,25,2015-07-25,NA,25,NA,10,NA,17.5,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,26,2015-07-26,NA,30,NA,18,NA,24,NA,0,NA,6,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,27,2015-07-27,NA,30,NA,14,NA,22,NA,0,NA,4,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,28,2015-07-28,NA,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,29,2015-07-29,NA,35,NA,NA,M,NA,M,NA,M,NA,M,7.2,NA,0,NA,7.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,30,2015-07-30,NA,29,NA,16,NA,22.5,NA,0,NA,4.5,NA,0.8,NA,0,NA,0.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,7,31,2015-07-31,NA,27,NA,15,NA,21,NA,0,NA,3,NA,4.8,NA,0,NA,4.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,1,2015-08-01,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,2,2015-08-02,NA,26,NA,NA,M,NA,M,NA,M,NA,M,4.6,NA,0,NA,4.6,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,3,2015-08-03,NA,23,NA,NA,M,NA,M,NA,M,NA,M,11.8,NA,0,NA,11.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,4,2015-08-04,NA,23,NA,12,NA,17.5,NA,0.5,NA,0,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,5,2015-08-05,NA,22,NA,13,NA,17.5,NA,0.5,NA,0,NA,3.6,NA,0,NA,3.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,6,2015-08-06,NA,19,NA,12,NA,15.5,NA,2.5,NA,0,NA,1.2,NA,0,NA,1.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,7,2015-08-07,NA,21,NA,9,NA,15,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,8,2015-08-08,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,9,2015-08-09,NA,28,NA,9,NA,18.5,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,10,2015-08-10,NA,NA,M,NA,M,NA,M,NA,M,NA,M,36,NA,0,NA,36,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,11,2015-08-11,NA,NA,M,17,NA,NA,M,NA,M,NA,M,29,NA,0,NA,29,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,12,2015-08-12,NA,NA,M,NA,M,NA,M,NA,M,NA,M,6,NA,0,NA,6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,13,2015-08-13,NA,22,NA,NA,M,NA,M,NA,M,NA,M,1,NA,0,NA,1,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,14,2015-08-14,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,15,2015-08-15,NA,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,16,2015-08-16,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,17,2015-08-17,NA,31,NA,17,NA,24,NA,0,NA,6,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,18,2015-08-18,NA,31,NA,16,NA,23.5,NA,0,NA,5.5,NA,2.4,NA,0,NA,2.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,19,2015-08-19,NA,NA,M,17,NA,NA,M,NA,M,NA,M,4.3,NA,0,NA,4.3,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,20,2015-08-20,NA,27,NA,19,NA,23,NA,0,NA,5,NA,27.8,NA,0,NA,27.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,21,2015-08-21,NA,24,NA,17,NA,20.5,NA,0,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,22,2015-08-22,NA,25,NA,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,23,2015-08-23,NA,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,24,2015-08-24,NA,NA,M,NA,M,NA,M,NA,M,NA,M,14,NA,0,NA,14,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,25,2015-08-25,NA,21,NA,12,NA,16.5,NA,1.5,NA,0,NA,3,NA,0,NA,3,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,26,2015-08-26,NA,NA,M,NA,M,NA,M,NA,M,NA,M,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,27,2015-08-27,NA,23,NA,14,NA,18.5,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2015,8,28,2015-08-28,NA,21,NA,8,NA,14.5,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
